Location,Price_Period,Date_Added_Updated,Description,Serviced
Lekki Lagos,"3,000,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 ", FOR RENT: *JUST OUT *SEMI-DIRECT BRIEFS *FRESH OUT *EXOTICALLY FINISHED N LARGE MINI.. Read more ,
Osapa London Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 ", FOR RENT: 4 BEDROOM SEMI DETACHED DUPLEX WITH BQ AT OSAPA RENT 5M AGENT 10% LEGAL 10% .. Read more ,
Ikota Lekki Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 ", FOR RENT: I have 5 bedroom duplex with bq Location Ikota going for 6m It has 24 hours s.. Read more ,
Banana Island Ikoyi Lagos,"14,500,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 ", FOR RENT: *FLATS TO RENT IN BANANA ISLAND *2 and 3 Bedroom Apartments with a waterfront.. Read more ,
Chevron Lekki Lagos,"1,400,000/year","  Updated 20 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Diret Shared apartment in a 24hrs fully serviced secured estate in chevron alte.. Read more ,
Lekki Lagos,"12,000,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Luxury 4 bedroom Semi detached duplex with a swimming pool for Rent LOCATION:.. Read more ,
Cole Street Surulere Lagos,"1,800,000/year",  Added 20 Feb 2023 ," FOR RENT: A Tastefully Finished 2 Bedroom Flat, All Rooms Ensuit, P.o.p, Tiled, Painted, W.. Read more ",
Iwaya Yaba Lagos,"400,000/year",  Added 20 Feb 2023 , FOR RENT: A Newly Built And Standard Roomself With POP And Car Park At Onike Iwaya Yaba .. Read more ,
Ebute Metta Yaba Lagos,"1,500,000/year",  Added 20 Feb 2023 , FOR RENT: A Spacious And Neat 2 Bedroom Flat At Herbert Macaulay way By Ondo Ebutemetta .. Read more ,
Ebute Metta Yaba Lagos,"800,000/year",  Added 20 Feb 2023 , FOR RENT: A Very Decent And Standard Mini Flat At Ebute Metta East With 2 Toilet And 2 Bat.. Read more ,
Iwaya Yaba Lagos,"800,000/year",  Added 20 Feb 2023 ," FOR RENT: A Neatly Used Spacious And Decent Mini Flat With 1 Toilet And 1 Bathroom, Prepai.. Read more ",
New Garage Gbagada Lagos,"2,000,000/year",  Added 20 Feb 2023 , FOR RENT: A Newly Built Modern 6 Units 3 Bedrooms Up And Ground Flats All Rooms All Tiled .. Read more ,Newly Built
Soluyi Gbagada Lagos,"2,000,000/year",  Added 20 Feb 2023 ," FOR RENT: A Newly Built Specious 3 Bedroom Flat With Dining, Pop, Prepared Meter, Packing .. Read more ",
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"1,500,000/year",  Added 20 Feb 2023 ," FOR RENT: A Spacious Finished Mini flat With Pop And Screed , Car Park , Kitchen Cabinets .. Read more ",
Obanikoro Estate Ilupeju Industrial Estate Ilupeju Lagos,"500,000/year",  Added 20 Feb 2023 ," FOR RENT: 10 Numbers Of Room Self Contain At Ilupeju Obanikoro Estate With POP, Screeded W.. Read more ",
Abule Egba Abule Egba Lagos,"4,000,000/year",  Added 20 Feb 2023 , FOR RENT: House for rent Abule Egba Abule Egba Lagos.. Read more ,
Ifako Gbagada Gbagada Lagos,"500,000/year",  Added 20 Feb 2023 , FOR RENT: An Executive Super Decent And Standard Self Contain Upstairs With Kitchen Cabine.. Read more ,
Soluyi Gbagada Lagos,"1,500,000/year",  Added 20 Feb 2023 , FOR RENT: A Newly Built 2 Units Of 2 Bedrooms Up And Ground Flats Both Rooms Ensuite With .. Read more ,Newly Built
Off Apata Street Shomolu Shomolu Lagos,"600,000/year",  Added 20 Feb 2023 ," FOR RENT: A Newly Built 8 Units Of Roomself Contain, Very Spacious With POP, Screeded Wall.. Read more ",Newly Built
Iwaya Road Onike Yaba Lagos,"2,700,000/year",  Added 20 Feb 2023 , FOR RENT: An Excutive Super Decent And Standard 2 Bedroom Flat All Rooms Ensuite With Visi.. Read more ,
Phase 2 Estate Omole Phase 2 Ojodu Lagos,"3,500,000",  Added 19 Feb 2023 , FOR RENT: Beautifully designed 2bedroom flat TO LET at omole phase 2. Two people in the co.. Read more ,Newly Built
Sabo Yaba Lagos,"1,000,000/year",  Added 19 Feb 2023 ," FOR RENT: A Standard And Spacious 2 Bedroom Flat With 2 Toilet And 2 Bathroom, Comes With .. Read more ",
Akoka Yaba Lagos,"1,500,000/year",  Added 19 Feb 2023 , FOR RENT: An Executive Spacious And Standard 2 Bedroom Flat All Rooms En-suite With Visit.. Read more ,
Off Allen Avenue Allen Avenue Ikeja Lagos,"8,000,000/year",  Added 19 Feb 2023 , FOR RENT: FOR LEASE: 5 BEDROOM TERRACE DUPLEX FOR YOU FOR COMMERCIAL/RESIDENTIAL PURPOSE A.. Read more ,
Shomolu Shomolu Lagos,"500,000/year",  Added 19 Feb 2023 , FOR RENT: A Spacious Room Self Contain At Shomolu With -Full POP Ceilings - 24 Hours Se.. Read more ,
Shomolu Shomolu Lagos,"1,500,000/year",  Added 19 Feb 2023 ," FOR RENT: A Very Spacious Newly Built 2 Bedroom Flat , All Rooms Ensuite With Car Park , P.. Read more ",Newly Built
Ikota Lekki Lagos,"75,000,000","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR SALE: 4bedroom Semi detached duplex with a bq Location: Signature Luxury Estate, Ik.. Read more",Newly Built
"Sangoremi Str, Isheri, Berger Ojodu Lagos","400,000/year",  Added 19 Feb 2023 ," FOR RENT: *Still available* A mini-flat with PoP ceiling in the sitting room, 1t/1bath, i.. Read more ",
"Aboru, Iyana Ipaja Ipaja Lagos","200,000/year",  Added 19 Feb 2023 , FOR RENT: TO LET A very spacious Room and Parlor self contained available FOR RENT at A.. Read more ,
Jibowu Yaba Lagos,"500,000/year",  Added 19 Feb 2023 ," FOR RENT: A Standard And Very Spacious Room Self Contain At Jibowu Yaba With POP, Screeded.. Read more ",
Ogunbiyi Street Onike Yaba Lagos,"800,000/year",  Added 19 Feb 2023 ," FOR RENT: A Neat, Spacious And Decent Mini Flat With 1 Toilet And 1 Bathroom, Prepaid Mete.. Read more ",
Orchid Lekki Lagos,"3,800,000/year","  Updated 19 Feb 2023, Added 19 Feb 2023 "," FOR RENT: 4 Bedroom Terrace Duplex With Swimming Pool For Rent Price: ?3,800,000 Locatio.. Read more ",Newly Built
Lekki County Lekki Lagos,"6,000,000/year","  Updated 19 Feb 2023, Added 19 Feb 2023 "," FOR RENT: Newly Built Luxury 5 Bedroom Detached Duplex With BQ For Rent Price: ?6,000,00.. Read more ",Newly Built
Awoyaya Ajah Lagos,"450,000/year",  Added 19 Feb 2023 , FOR RENT: Newly built Room and palour for rent at awoyaya with Pop rent 450 AA50each cauti.. Read more ,Newly Built
Street Orile Agege Agege Lagos,"400,000",  Added 19 Feb 2023 , FOR RENT: Newly built mini flat at sabo ayobo rent 400k.. Read more ,Newly Built
Platinum Way Opposite Jakande Ikate Lekki Lagos,"5,000,000",  Added 19 Feb 2023 , FOR RENT: *TO LET AT PLATINUM WAY SALEM IKATE* Well Furnished 2 bedroom Flat with fitte.. Read more ,FurnishedNewly Built
Moses Ate Macaulay Igbogbo Ikorodu Lagos,"120,000/year",  Added 19 Feb 2023 , FOR RENT: Rent:-120k Agreement:-30k Commission:-30k Caution fee:-20k.. Read more ,
Palmgroove Shomolu Lagos,"600,000",  Added 19 Feb 2023 , FOR RENT: Newly built room self containe with modern facilities rent 600k @ palmgrove shom.. Read more ,Newly Built
Phase 1 Gbagada Lagos,"1,500,000/year",  Added 19 Feb 2023 , FOR RENT: 2 bedroom Flat / Apartment for rent Phase 1 Gbagada Lagos.. Read more ,FurnishedServicedNewly Built
Lekki Phase 1 Lekki Lagos,"1,600,000",  Added 19 Feb 2023 ," FOR RENT: A massive furnished studio apartments for rent at ivy homes estate,ikota,1.6m pe.. Read more ",FurnishedServicedNewly Built
Palmgroove Shomolu Lagos,"1,000,000",  Added 19 Feb 2023 ," FOR RENT: Newly built lovely mini flat with pop, screeded wall, packing space, prepared me.. Read more ",Newly Built
Osapa Osapa London Lekki Lagos,"3,500,000/year",  Added 19 Feb 2023 , FOR RENT: Service 3 Bedroom Flat All room ensuit Balcony Wardrobes Modern bathroom and.. Read more ,Serviced
Fawole Estate Igbogbo Ikorodu Lagos,"400,000/year","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: Rent:-400k Agreement:-75k Commission:-75k Caution fee -50k Service charge:-8.. Read more ,Newly Built
Olowora Ojodu Lagos,"1,800,000/year","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: Brand New 2Bedroom Flat in Olowora. N1.8m(Upstairs) N1.7m(Downstairs).. Read more ,FurnishedNewly Built
Oyadiran Estate Sabo Yaba Lagos,"2,000,000",  Added 19 Feb 2023 , FOR RENT: A Lovely and Spacious Ground Floor 4 Bedroom Flat To Let at Sabo Yaba. Resid.. Read more ,
Sabo Yaba Lagos,"1,000,000",  Added 19 Feb 2023 , FOR RENT: A standard and spacious two(2) bedroom flat 2t 2b comes with POP prepaid meter.. Read more ,Furnished
Yaba Lagos,"500,000",  Added 19 Feb 2023 ," FOR RENT: Exquisitely finished, very standard room self con at YABA with POP, screeded.. Read more ",
Akoka Yaba Lagos,"1,500,000",  Added 19 Feb 2023 ," FOR RENT: Executive, very decent and standard 2bed all rooms en-suite with visitors to.. Read more ",Furnished
Eric Moore Surulere Lagos,"4,000,000",  Added 19 Feb 2023 ," FOR RENT: Exquisitely finished, executive newly built 3Bedroom apartment with a bq, a.. Read more ",Furnished
Valley View Estate Ebute Ikorodu Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: Rent:-2 million naira Agreement:-10% Commission:-10% Caution fee:-10% Video .. Read more ,Newly Built
Ebute Metta Yaba Lagos,"800,000",  Added 19 Feb 2023 , FOR RENT: Very decent Mini flat at BOLA STREET EBUTE METTA EAST upstairs 2t 2 b Rent:.. Read more ,Furnished
Magodo Gra Phase 1 Ojodu Lagos,"1,500,000",  Added 19 Feb 2023 ," FOR RENT: Very decent, standard, spacious finished miniflat with POP and screed , ca.. Read more ",Furnished
Iwaya Yaba Lagos,"800,000",  Added 19 Feb 2023 ," FOR RENT: Exquisitely finished neatly used spacious and decent miniflat with 1t1b, pre.. Read more ",Furnished
Ikoyi Lagos,"15,000,000",  Added 19 Feb 2023 ," FOR RENT: Brand New and luxury 3bedroom flat bq, elevator, 24hours light etc in ikoyi. .. Read more ",ServicedNewly Built
Dream Ville Estate Ibeshe Ibeshe Ikorodu Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: Rent:-1.5 million naira Agreement:-100k Commission:-100k.. Read more ,
Ojuelegba Surulere Lagos,"2,000,000",  Added 19 Feb 2023 ," FOR RENT: Relatively new 3 bedroom duplex all en-suite with POP ceiling, tiled floors,.. Read more ",Furnished
College Road Ifako Ogba Ogba Lagos,"1,500,000","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: Luxury Letting Luxury 2 Bedroom Flat In Omolara Badru Estate Off College Roa.. Read more ,
Soluyi Gbagada Lagos,"2,000,000",  Added 19 Feb 2023 ," FOR RENT: Direct brief Newly built specious 3bed room flat with dining, pop, prepared mete.. Read more ",Newly Built
Lekki Phase 1 Lekki Lagos,"200,000,000",  Added 19 Feb 2023 , FOR RENT: *JUST IN*: FOR SALE *DIRECT LISTING* *DESCRIPTION*: ---------------.. Read more ,Newly Built
Sangotedo Ajah Lagos,"2,000,000/year",  Added 19 Feb 2023 , FOR RENT: Luxury 3 Bedroom All Ensuite Apartment In an Estate Features +POP +Water .. Read more ,ServicedNewly Built
Victoria Island Lagos,"130,000/year","  Updated 19 Feb 2023, Added 21 Apr 2022 ", FOR RENT: This is a 5 floors office building comprises of 200 sqm on each floor Each floo.. Read more ,Newly Built
Gbagada Ifako Gbagada Gbagada Lagos,"1,000,000/year",  Added 19 Feb 2023 , FOR RENT: *Just Out* Newly built Mini up flat all by tiled POP kitchen cabs n wardrobe.. Read more ,Newly Built
Victoria Island Lagos,"10,000,000",  Added 19 Feb 2023 , FOR RENT: ?? *FOR RENT* ?? *SEMI DIRECT BRIEF* 4 bedroom duplex with BQ Price:.. Read more ,Newly Built
Chevron Lekki Lagos,"1,600,000",  Added 19 Feb 2023 , FOR RENT: Just Out To Let Miniflat with open plan kitchen in a serviced estate in .. Read more ,
2 Tollgate Just After Orchid To Chevron Lekki Lagos,"3,200,000",  Added 19 Feb 2023 , FOR RENT: Brand Newly Built Luxury Serviced 2bedrooms & 3bedrooms apartments with Swimming.. Read more ,ServicedNewly Built
Chevron Alternative Route Lekki Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Fully Furnished Four (4) Bedroom Semi-Detached House with One (1) Room Bq availa.. Read more ,
Banana Island Ikoyi Lagos,"1,000,000,000","  Updated 15 Feb 2023, Added 20 Nov 2022 ", FOR SALE: DIRECT INSTRUCTION FROM THE OWNER FOR SALE: LOCATION: BANANA ISLAND ESTA.. Read more,Newly Built
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 19 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Fully Serviced and furnished 2 bedroom flat available for rent at Banana Island .. Read more ,
Oniru Victoria Island Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 13 Jan 2023 "," FOR RENT: LUXURIOUS 4 BEDROOM TERRACE DUPLEX WITH ONE BQ IS AVAILABLE FOR RENT AT ONIRU, V.. Read more ",
Ikota Lekki Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Brand new 2 bedroom flat located at Sterling Cooperative apartments is Available.. Read more ,
Ikate Lekki Lagos,"5,000,000/year","  Updated 19 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Fully serviced 3-bedroom apartment with 24-hour power available for rent at Ikat.. Read more ,
Lekki Phase 1 Lekki Lagos,"8,000,000",  Added 19 Feb 2023 , FOR RENT: Well Built Spacious 4bedrooms Maisonnette with a Penthouse with Lift For Rent .. Read more ,Serviced
Ikate Lekki Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Serviced 2 Bedroom Apartment available for rent at Ikate Lekki Lagos. Rent = .. Read more ,
Ikota Lekki Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Exquisitely Built 5 Bedroom fully detached Duplex with Swimming pool available.. Read more ,
Sangotedo Ajah Lagos,"1,300,000",  Added 19 Feb 2023 , FOR RENT: Very MASSIVE AND SPACIOUS NEWLY BUILT 2 BEDROOM FLAT AVAILABLE TO LET. LOCATI.. Read more ,
Chevron Lekki Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: New Listing Alert! FULLY SERVICED 4 BEDROOM TERRACE DUPLEX AVAILABLE FOR REN.. Read more ,Serviced
Oral Estate Ikota Lekki Lagos,"2,700,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: FULLY SERVICED 3 BEDROOM APARTMENT AVAILABLE FOR RENT AT ORAL ESTATE LEKKI LAGOS.. Read more ,Serviced
Conservation Road Lekki Lagos,"2,800,000/year","  Updated 19 Feb 2023, Added 17 Jan 2023 "," FOR RENT: Modern 2bedroom apartment available for rent at Lekki Conservation Road,Lekki. .. Read more ",
Ikate Elegushi Lekki Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Brand new 3 bedroom self serviced flat available for rent at ikate ELEGUSHI LEKK.. Read more ,ServicedNewly Built
Ikate Lekki Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 20 Jan 2023 ", FOR RENT: Serviced 3 bedroom flat with BQ and Elevator available for rent at Horizon 1 Es.. Read more ,
Olokonla Ajah Lagos,"3,000,000/year","  Updated 19 Feb 2023, Added 20 Jan 2023 ", FOR RENT: FULLY SERVICED 3 BEDROOM TERRACE HOUSE AVAILABLE FOR RENT AT METRO HOMES LBS OL.. Read more ,
U3 Estate Lekki Right Lekki Lagos,"6,500,000/year","  Updated 19 Feb 2023, Added 21 Jan 2023 "," FOR RENT: FURNISHED 3 BEDROOM TERRACE DUPLEX +BQ AVAILABLE FOR RENT AT U3 ESTATE,LEKKI RIG.. Read more ",
Vgc Extension Lekki Lagos,"3,500,000/year","  Updated 19 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Brand New & Fully Serviced 4 Bedroom terrace Duplex Available For Rent at VGC EX.. Read more ,
Nicon Town Lekki Lagos,"6,500,000/year","  Updated 19 Feb 2023, Added 23 Jan 2023 "," FOR RENT: Furnished 2 bedroom apartment with BQ available for rent at Nicon Town estate, .. Read more ",
Peace Estate Baruwa Ipaja Lagos Baruwa Ipaja Lagos,"800,000",  Added 19 Feb 2023 ," FOR RENT: 2BEDROOMS ALL ENSUITE APARTMENT.* *LOCATION:* *PEACE ESTATE, Baruwa, lpaja.* *.. Read more ",
Osapa London Lekki Lagos,"13,000,000",  Added 19 Feb 2023 ," FOR RENT: Fully Furnished 5-Bedroom Detached Duplex With BQ Location: Osapa London, Lekk.. Read more ",Furnished
Sangotedo Ajah Lagos,"450,000",  Added 19 Feb 2023 , FOR RENT: Very Clean ROOM SELF CON available TO LET. Location:Sangotedo.* Rent: 450k.. Read more ,
Owodinati Close Satellite Town Amuwo Odofin Lagos,"60,000,000","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SALE: This is a nice property of two numbers three bedrooms and two numbers two bedroo.. Read more,
Ikota Lekki Lagos,"5,000,000",  Added 19 Feb 2023 ," FOR RENT: Topnotch, Standard and well finished Brand New 4bedroom semi detached duplex wit.. Read more ",Newly Built
Badore Ajah Lagos,"700,000/year",  Added 19 Feb 2023 , FOR RENT: Standard mini flat available for rent( downstairs ) RENT —700k AGENCY ——10% .. Read more ,FurnishedServicedNewly Built
Off Abeokuta Street Ebute Metta Yaba Lagos,"800,000",  Added 19 Feb 2023 , FOR RENT: A Lovely Clean and Moderate Miniflat To Let at Ebute Metta East Yaba. Spac.. Read more ,
River Valley Estate Ojodu Lagos,"1,500,000/year",  Added 19 Feb 2023 , FOR RENT: TO LET STANDARD 3 BEDROOM FLAT AT RIVER VALLEY ESTATE BERGER LAGOS RENT 1.5M P.. Read more ,
Orchid Road Lekki Lagos,"3,200,000","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: 4 bedroom Terrence duplex.. Read more ,
Ologolo Lekki Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: Very spacious one room self contain shared apartment.. Read more ,
Phase 2 Osborne Foreshore Estate Ikoyi Lagos,"15,000,000",  Added 19 Feb 2023 ," FOR RENT: *URGENT LETTING in Osborne phase 2, Ikoyi.* 5 Bedroom semi detached house wi.. Read more ",Newly Built
Ologolo Lekki Lagos,"1,300,000","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: Very spacious one room self contain shared apartment.. Read more ,
Lekki County Homes Ikota Lekki Lagos,"2,000,000/year",  Added 19 Feb 2023 ," FOR RENT: Lovely 3bed room flat in a good and secured and flood free environment,.. Read more ",
Agungi Lekki Lagos,"3,000,000",  Added 19 Feb 2023 , FOR RENT: *FOR RENT* 1. Property description: A spacious and well finished Two (2) Be.. Read more ,Newly Built
Ologolo Lekki Lagos,"1,800,000",  Added 19 Feb 2023 , FOR RENT: ??Shared apartment now available in Ologolo?? *Studio apartment downstairs wi.. Read more ,Newly Built
Badore Ajah Lagos,"700,000/year",  Added 19 Feb 2023 , FOR RENT: Standard mini flat available for rent( downstairs ) RENT —700k AGENCY ——10% .. Read more ,FurnishedServiced
Sangotedo Ajah Lagos,"1,000,000/year",  Added 19 Feb 2023 , FOR RENT: Luxury Mini flat in an Estate Features +2 Toilet Per flat +Prepaid Meter .. Read more ,ServicedNewly Built
Thomas Estate Ajah Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: To let 2 bedroom flat in Thomas estate ajah. rent 2m agent 10% agreement 10% cau.. Read more ,Newly Built
Thomas Estate Ajah Lagos,"1,800,000","  Updated 19 Feb 2023, Added 19 Feb 2023 ", FOR RENT: Rent N1.8m Agency 10% Legal 10% Caution 10%.. Read more ,
Admiralty Way Lekki Phase 1 Lekki Lagos,"3,500,000",  Added 19 Feb 2023 , FOR RENT: ??open space for any commercial use. Off Admiralty Way. Ground floor and last fl.. Read more ,
Okun Ajah Ajah Lagos,"900,000/year",  Added 19 Feb 2023 ," FOR RENT: A 2 bedroom bungalow, in a big compound interlocked, and close to the beach... Read more ",
Ologolo Lekki Lagos,"500,000",  Added 19 Feb 2023 , FOR RENT: Nice well standard Bq in Ologolo Rent 500k Agency 10% Legal 10% Cautio.. Read more ,ServicedNewly Built
Ikoyi S.w Ikoyi Lagos,"220,000,000","  Updated 20 Feb 2023, Added 16 Jul 2022 ", FOR SALE: BEAUTIFULLY FINISHED 3 BEDROOM APARTMENT WITH BQ - Beautifully Finished To D.. Read more,Newly Built
Obokun Avenue Ojodu Ojodu Lagos,"120,000,000",  Added 19 Feb 2023 , FOR RENT: 666.341SQM OF LAND FOR JOINT VENTURE AT OBOKUN AVENUE OJODU BERGER LAGOS VALUE.. Read more ,
Secured Neighborhood Adelabu Surulere Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 19 Oct 2022 ", FOR RENT: Corporate Lease: BLOCK OF (4flats) 2numbers of 3Bedroom Flats and 2numbers of 2B.. Read more ,
Facing Oshodi Apapa Expressway Isolo Lagos,"200,000,000/year","  Updated 19 Feb 2023, Added 10 Feb 2023 "," FOR RENT: Warehouse of 80,000 square feet RENT: N2,500 per square feet Total N200,0.. Read more ",Serviced
Off Aborishade Street Lawanson Surulere Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 14 Feb 2023 "," FOR RENT: Brand new house 3 bedroom flat with all room en-suite, visitors toilet Off abori.. Read more ",
Isheri Holiday Inn Ojodu Berger Ojodu Lagos,"1,500,000/year",  Added 19 Feb 2023 , FOR RENT: TO LET EXECUTIVE 3 BEDROOM FLAT UPSTAIRS ALL ROOM ENSUITES WITH PERSONAL PREPAID.. Read more ,
Wole Maradiola Street Aguda Surulere Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 "," FOR RENT: 3 bedroom flat with all facilities at wole maradiola Street Aguda , Surulere, La.. Read more ",
At Oladimeji Street Aguda Surulere Lagos,"1,300,000/year","  Updated 19 Feb 2023, Added 18 Feb 2023 "," FOR RENT: 2bedroom flat with all facilities at Oladimeji Street Aguda , Surulere, Lagos. .. Read more ",
Via The Major Road Ijesha Surulere Lagos,"1,300,000","  Updated 19 Feb 2023, Added 18 Feb 2023 "," FOR RENT: 2bedroom Duplex with all facilities intact at Ijesha , Surulere, Lagos. Rent.. Read more ",
Morocco Fola Agoro Yaba Lagos,"1,000,000/year",  Added 19 Feb 2023 , FOR RENT: Lovely .. Read more ,Newly Built
Alagbole Ojodu Yakoyo Alagbole Ojodu Lagos,"600,000/year",  Added 19 Feb 2023 , FOR RENT: TO LET STANDARD 2 BEDROOM FLAT AT UNITED ESTATE ALAGBOLE OJODU RENT 600K PER A.. Read more ,
Obafemi Awolowo Way Ikeja Lagos,2,  Added 19 Feb 2023 , FOR RENT: A 3 bedroom apartment (upstairs) available in a serene environment at off Awolow.. Read more ,
